,time,doge_high,doge_low,doge_open,doge_volumefrom,doge_volumeto,doge_close,shib_high,shib_low,shib_open,shib_volumefrom,shib_volumeto,shib_close,sushi_high,sushi_low,sushi_open,sushi_volumefrom,sushi_volumeto,sushi_close
0,2021-03-01 05:00:00,0.04898,0.04837,0.04888,5118712.99,249372.41,0.04843,0.0,0.0,0.0,0.0,0.0,0.0,16.36,15.31,15.35,52832.51,844282.04,16.14
1,2021-03-01 06:00:00,0.04865,0.04795,0.04843,10003831.9,482376.93,0.04798,0.0,0.0,0.0,0.0,0.0,0.0,16.14,15.73,16.14,22439.19,357338.29,15.8
2,2021-03-01 07:00:00,0.04844,0.04797,0.04798,3100577.76,149329.79,0.04835,0.0,0.0,0.0,0.0,0.0,0.0,16.3,15.8,15.8,36222.18,583447.91,16.25
3,2021-03-01 08:00:00,0.04942,0.04835,0.04835,4604541.61,226203.09,0.04937,0.0,0.0,0.0,0.0,0.0,0.0,16.51,16.14,16.22,75214.92,1216042.89,16.17
4,2021-03-01 09:00:00,0.05015,0.04927,0.04937,6881582.98,343291.09,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,16.86,16.19,16.19,55523.66,923401.27,16.73
5,2021-03-01 10:00:00,0.05028,0.04957,0.0501,3901035.36,194591.74,0.04977,0.0,0.0,0.0,0.0,0.0,0.0,17.26,16.63,16.73,52373.41,890671.59,17.14
6,2021-03-01 11:00:00,0.05072,0.04976,0.04977,5808267.11,291976.4,0.05036,0.0,0.0,0.0,0.0,0.0,0.0,17.21,16.8,17.14,43614.54,741435.51,16.91
7,2021-03-01 12:00:00,0.05054,0.04973,0.05036,8293424.77,414979.21,0.05014,0.0,0.0,0.0,0.0,0.0,0.0,17.05,16.83,16.88,56337.67,954473.91,16.94
8,2021-03-01 13:00:00,0.05055,0.04981,0.05014,6885078.77,345961.9,0.04981,0.0,0.0,0.0,0.0,0.0,0.0,16.96,16.48,16.94,94279.68,1563476.31,16.58
9,2021-03-01 14:00:00,0.04997,0.04936,0.04981,6581956.12,326677.09,0.04948,0.0,0.0,0.0,0.0,0.0,0.0,17.02,16.55,16.56,44062.38,741670.54,16.84
10,2021-03-01 15:00:00,0.05046,0.04943,0.04948,11136671.46,557648.97,0.05025,0.0,0.0,0.0,0.0,0.0,0.0,17.39,17.05,16.8,60885.89,1052847.26,17.29
11,2021-03-01 16:00:00,0.05061,0.04955,0.05025,12176962.87,609893.49,0.04978,0.0,0.0,0.0,0.0,0.0,0.0,17.43,16.75,17.28,36281.12,619925.1,16.94
12,2021-03-01 17:00:00,0.04991,0.04916,0.04978,14876354.66,740496.97,0.04917,0.0,0.0,0.0,0.0,0.0,0.0,16.81,16.63,16.94,49963.66,832951.5,16.67
13,2021-03-01 18:00:00,0.0495,0.04896,0.04917,7030282.85,345672.57,0.04937,0.0,0.0,0.0,0.0,0.0,0.0,16.9,16.64,16.67,90100.9,1507984.6,16.74
14,2021-03-01 19:00:00,0.05247,0.04918,0.04937,31338114.96,1598221.51,0.05202,0.0,0.0,0.0,0.0,0.0,0.0,17.09,16.42,16.73,40915.08,684421.6,16.87
15,2021-03-01 20:00:00,0.05202,0.04977,0.05202,42698298.31,2163183.24,0.05024,0.0,0.0,0.0,0.0,0.0,0.0,17.96,16.84,16.87,97002.08,1707651.98,17.83
16,2021-03-01 21:00:00,0.05095,0.05001,0.05024,8673750.15,436896.57,0.05092,0.0,0.0,0.0,0.0,0.0,0.0,18.09,17.63,17.83,76295.16,1364062.02,18.06
17,2021-03-01 22:00:00,0.051,0.05019,0.05092,11610774.62,588152.19,0.05055,0.0,0.0,0.0,0.0,0.0,0.0,18.06,17.6,18.06,41676.44,739792.39,17.76
18,2021-03-01 23:00:00,0.05111,0.05033,0.05055,14792745.05,750880.86,0.05064,0.0,0.0,0.0,0.0,0.0,0.0,18.86,17.72,17.76,81273.1,1497572.75,18.85
19,2021-03-02 00:00:00,0.05186,0.05055,0.05064,22785655.73,1168783.79,0.05155,0.0,0.0,0.0,0.0,0.0,0.0,19.86,18.62,18.85,197765.46,3815214.8,18.71
20,2021-03-02 01:00:00,0.05245,0.05145,0.05155,19714497.95,1023978.58,0.05183,0.0,0.0,0.0,0.0,0.0,0.0,19.01,18.4,18.71,80033.27,1489462.4,19.0
21,2021-03-02 02:00:00,0.05253,0.05183,0.05183,19648359.14,1026521.27,0.05186,0.0,0.0,0.0,0.0,0.0,0.0,20.69,18.85,19.0,180517.28,3582395.33,20.11
22,2021-03-02 03:00:00,0.05195,0.05101,0.05186,12974107.6,668343.93,0.05141,0.0,0.0,0.0,0.0,0.0,0.0,20.34,19.59,20.11,118227.21,2358879.9,19.95
23,2021-03-02 04:00:00,0.05211,0.05135,0.05141,7629023.64,395648.0,0.05207,0.0,0.0,0.0,0.0,0.0,0.0,20.47,19.89,19.95,76989.55,1547928.58,20.47
24,2021-03-02 05:00:00,0.05207,0.0515,0.05207,7056233.87,365962.16,0.05163,0.0,0.0,0.0,0.0,0.0,0.0,20.47,19.65,20.47,33458.34,669305.19,19.65
25,2021-03-02 06:00:00,0.05163,0.0503,0.05163,9783765.12,496366.52,0.05053,0.0,0.0,0.0,0.0,0.0,0.0,19.74,18.96,19.65,103404.6,1997336.68,19.06
26,2021-03-02 07:00:00,0.05077,0.05015,0.05053,4317422.0,217863.94,0.05043,0.0,0.0,0.0,0.0,0.0,0.0,19.59,18.97,19.06,62958.82,1213465.1,19.25
27,2021-03-02 08:00:00,0.05158,0.05039,0.05043,4633249.46,236755.66,0.05106,0.0,0.0,0.0,0.0,0.0,0.0,19.73,19.19,19.25,33787.01,658358.37,19.56
28,2021-03-02 09:00:00,0.0513,0.05094,0.05106,3332912.39,170350.91,0.05116,0.0,0.0,0.0,0.0,0.0,0.0,19.9,19.5,19.56,33530.02,660287.22,19.85
29,2021-03-02 10:00:00,0.05136,0.05065,0.05116,2504316.38,127941.77,0.05077,0.0,0.0,0.0,0.0,0.0,0.0,19.95,18.62,19.85,101501.39,1934109.82,18.91
30,2021-03-02 11:00:00,0.0513,0.05066,0.05077,8822599.17,448744.6,0.05111,0.0,0.0,0.0,0.0,0.0,0.0,19.37,18.85,18.91,34147.7,650924.86,19.25
31,2021-03-02 12:00:00,0.05136,0.05076,0.05111,2648552.0,135017.34,0.05114,0.0,0.0,0.0,0.0,0.0,0.0,19.5,18.82,19.25,45553.01,871469.46,19.23
32,2021-03-02 13:00:00,0.05148,0.05107,0.05114,8591523.01,440689.22,0.05138,0.0,0.0,0.0,0.0,0.0,0.0,19.37,19.13,19.23,22425.84,431951.69,19.31
33,2021-03-02 14:00:00,0.05186,0.05104,0.05138,5662078.38,292249.52,0.05122,0.0,0.0,0.0,0.0,0.0,0.0,19.71,19.28,19.31,65001.0,1271257.15,19.52
34,2021-03-02 15:00:00,0.05126,0.05065,0.05122,6199732.93,316015.12,0.05088,0.0,0.0,0.0,0.0,0.0,0.0,19.6,19.16,19.52,29394.36,566704.93,19.36
35,2021-03-02 16:00:00,0.05097,0.04922,0.05088,21109235.41,1051852.67,0.04936,0.0,0.0,0.0,0.0,0.0,0.0,20.32,17.76,19.36,443313.77,8501596.5,18.01
36,2021-03-02 17:00:00,0.05033,0.04924,0.04936,15365275.98,766231.16,0.05012,0.0,0.0,0.0,0.0,0.0,0.0,18.44,17.69,18.01,150506.68,2702339.18,17.95
37,2021-03-02 18:00:00,0.05017,0.04969,0.05012,4660322.38,232816.55,0.04988,0.0,0.0,0.0,0.0,0.0,0.0,18.18,16.96,17.95,175778.83,3077931.94,17.19
38,2021-03-02 19:00:00,0.05007,0.04933,0.04988,7025122.6,349490.29,0.0496,0.0,0.0,0.0,0.0,0.0,0.0,17.58,16.75,17.19,118142.3,2023385.28,17.22
39,2021-03-02 20:00:00,0.05015,0.04943,0.0496,6601010.9,327903.63,0.04987,0.0,0.0,0.0,0.0,0.0,0.0,17.49,16.97,17.22,72325.19,1245262.8,17.21
40,2021-03-02 21:00:00,0.05075,0.04954,0.04987,9164910.3,459421.25,0.05011,0.0,0.0,0.0,0.0,0.0,0.0,17.39,16.93,17.21,45031.46,773551.31,17.02
41,2021-03-02 22:00:00,0.05058,0.04996,0.05011,5310052.06,267393.14,0.05016,0.0,0.0,0.0,0.0,0.0,0.0,17.67,16.93,17.02,26108.17,450767.65,17.54
42,2021-03-02 23:00:00,0.05044,0.05009,0.05016,3975318.27,199845.17,0.05041,0.0,0.0,0.0,0.0,0.0,0.0,17.91,17.43,17.54,51480.97,912518.98,17.91
43,2021-03-03 00:00:00,0.05041,0.05005,0.05041,5592841.8,280577.18,0.05023,0.0,0.0,0.0,0.0,0.0,0.0,18.02,17.57,17.91,33552.22,596652.75,17.78
44,2021-03-03 01:00:00,0.05076,0.05016,0.05023,6753263.6,341343.6,0.05058,0.0,0.0,0.0,0.0,0.0,0.0,18.19,17.77,17.78,24702.39,445350.97,18.19
45,2021-03-03 02:00:00,0.05067,0.05035,0.05058,5268269.28,266144.14,0.05043,0.0,0.0,0.0,0.0,0.0,0.0,18.31,18.05,18.19,55220.97,1004535.5,18.08
46,2021-03-03 03:00:00,0.05044,0.05013,0.05043,5631404.48,283046.5,0.05028,0.0,0.0,0.0,0.0,0.0,0.0,18.12,17.8,18.08,13160.78,235719.85,17.88
47,2021-03-03 04:00:00,0.0508,0.05026,0.05028,4527346.56,229374.48,0.05065,0.0,0.0,0.0,0.0,0.0,0.0,18.31,17.88,17.88,18537.22,337069.4,18.25
48,2021-03-03 05:00:00,0.05089,0.05062,0.05065,3911195.31,198563.24,0.05071,0.0,0.0,0.0,0.0,0.0,0.0,18.39,17.92,18.25,47244.93,854108.29,18.0
49,2021-03-03 06:00:00,0.05117,0.05063,0.05071,5501718.59,279659.02,0.05108,0.0,0.0,0.0,0.0,0.0,0.0,18.34,17.94,18.02,162715.99,2952238.5,18.14
50,2021-03-03 07:00:00,0.0514,0.05095,0.05108,5896265.4,301320.27,0.05123,0.0,0.0,0.0,0.0,0.0,0.0,18.9,18.14,18.15,116086.35,2151486.95,18.65
51,2021-03-03 08:00:00,0.05173,0.05122,0.05123,8272578.83,426014.76,0.05149,0.0,0.0,0.0,0.0,0.0,0.0,19.1,18.65,18.65,49388.83,933552.63,18.69
52,2021-03-03 09:00:00,0.05177,0.05136,0.05149,5516811.29,284320.5,0.05161,0.0,0.0,0.0,0.0,0.0,0.0,18.97,18.6,18.67,154079.39,2869673.47,18.62
53,2021-03-03 10:00:00,0.0518,0.05148,0.05161,11617632.13,599491.69,0.05171,0.0,0.0,0.0,0.0,0.0,0.0,18.71,18.41,18.63,56233.59,1041729.31,18.58
54,2021-03-03 11:00:00,0.05199,0.05122,0.05171,10129661.4,523295.47,0.05155,0.0,0.0,0.0,0.0,0.0,0.0,18.88,18.61,18.58,60118.95,1121863.43,18.66
55,2021-03-03 12:00:00,0.0522,0.05146,0.05155,11204628.4,582583.23,0.05206,0.0,0.0,0.0,0.0,0.0,0.0,19.13,18.62,18.62,30661.31,581963.47,19.02
56,2021-03-03 13:00:00,0.05206,0.05083,0.05206,8500326.25,436492.97,0.05114,0.0,0.0,0.0,0.0,0.0,0.0,18.7,18.37,18.99,64135.54,1180048.47,18.4
57,2021-03-03 14:00:00,0.05114,0.05024,0.05114,8967978.33,454031.67,0.05056,0.0,0.0,0.0,0.0,0.0,0.0,18.42,17.76,18.42,78878.08,1417051.05,17.82
58,2021-03-03 15:00:00,0.05081,0.05051,0.05056,5395060.84,273470.76,0.05077,0.0,0.0,0.0,0.0,0.0,0.0,18.26,17.82,17.82,31502.16,570069.7,18.24
59,2021-03-03 16:00:00,0.05122,0.05075,0.05077,11172906.93,569991.47,0.05119,0.0,0.0,0.0,0.0,0.0,0.0,18.48,18.1,18.24,23922.01,438281.59,18.31
60,2021-03-03 17:00:00,0.05154,0.05081,0.05119,10400619.97,532764.65,0.05105,0.0,0.0,0.0,0.0,0.0,0.0,18.51,18.16,18.31,28165.98,517071.41,18.31
61,2021-03-03 18:00:00,0.05118,0.05082,0.05105,3984519.75,203278.83,0.05093,0.0,0.0,0.0,0.0,0.0,0.0,18.36,17.93,18.31,23791.94,430973.81,17.99
62,2021-03-03 19:00:00,0.05093,0.05023,0.05093,7996466.43,403585.74,0.05086,0.0,0.0,0.0,0.0,0.0,0.0,17.99,17.54,17.99,76846.16,1354667.4,17.88
63,2021-03-03 20:00:00,0.05125,0.05041,0.05086,11861648.15,605872.68,0.05048,0.0,0.0,0.0,0.0,0.0,0.0,17.88,17.23,17.88,71875.72,1250340.35,17.32
64,2021-03-03 21:00:00,0.051,0.05038,0.05048,5168547.91,262210.63,0.05081,0.0,0.0,0.0,0.0,0.0,0.0,17.71,17.24,17.32,16639.54,289147.71,17.67
65,2021-03-03 22:00:00,0.05103,0.05053,0.05081,10424499.74,529943.71,0.05067,0.0,0.0,0.0,0.0,0.0,0.0,17.86,17.48,17.67,18300.55,323794.12,17.5
66,2021-03-03 23:00:00,0.05129,0.05051,0.05067,6251216.01,318244.61,0.05064,0.0,0.0,0.0,0.0,0.0,0.0,17.84,17.46,17.5,22908.63,405040.54,17.46
67,2021-03-04 00:00:00,0.05103,0.05035,0.05064,10440374.04,528813.52,0.05091,0.0,0.0,0.0,0.0,0.0,0.0,17.91,17.16,17.46,69424.83,1223830.63,17.79
68,2021-03-04 01:00:00,0.05124,0.05073,0.05091,12736438.98,650685.09,0.05098,0.0,0.0,0.0,0.0,0.0,0.0,17.96,17.66,17.79,23420.15,417612.17,17.88
69,2021-03-04 02:00:00,0.05119,0.05071,0.05098,11658380.06,593999.93,0.05071,0.0,0.0,0.0,0.0,0.0,0.0,18.06,17.81,17.88,25582.32,459691.02,17.86
70,2021-03-04 03:00:00,0.05097,0.04997,0.05071,15991838.73,804289.4,0.04998,0.0,0.0,0.0,0.0,0.0,0.0,17.97,17.18,17.86,29368.43,515614.49,17.2
71,2021-03-04 04:00:00,0.05024,0.04984,0.04998,8841949.16,442194.8,0.04988,0.0,0.0,0.0,0.0,0.0,0.0,17.38,17.12,17.2,33735.26,581385.31,17.16
72,2021-03-04 05:00:00,0.05038,0.04988,0.04988,3160544.48,158607.5,0.05038,0.0,0.0,0.0,0.0,0.0,0.0,17.74,17.15,17.16,14724.95,257524.67,17.73
73,2021-03-04 06:00:00,0.05056,0.05002,0.05038,2845859.44,143218.95,0.05007,0.0,0.0,0.0,0.0,0.0,0.0,17.91,17.38,17.73,37502.61,660088.94,17.46
74,2021-03-04 07:00:00,0.05036,0.04995,0.05007,2412066.97,121023.15,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,17.97,17.38,17.46,19375.95,341922.45,17.95
75,2021-03-04 08:00:00,0.05065,0.05015,0.0502,2562630.57,129229.66,0.05025,0.0,0.0,0.0,0.0,0.0,0.0,18.45,17.95,17.95,29485.29,537015.67,18.12
76,2021-03-04 09:00:00,0.0505,0.04971,0.05025,10194310.17,509890.82,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,18.14,17.35,18.12,105360.06,1860020.35,17.53
77,2021-03-04 10:00:00,0.0504,0.04989,0.0501,1735455.53,86894.43,0.05008,0.0,0.0,0.0,0.0,0.0,0.0,17.72,17.46,17.53,17816.5,312961.28,17.59
78,2021-03-04 11:00:00,0.05017,0.04979,0.05008,2757761.81,137778.21,0.05,0.0,0.0,0.0,0.0,0.0,0.0,17.68,17.38,17.59,25292.75,443760.78,17.55
79,2021-03-04 12:00:00,0.05025,0.04985,0.05,3847914.88,192589.36,0.05023,0.0,0.0,0.0,0.0,0.0,0.0,17.98,17.45,17.55,68232.76,1207703.44,17.94
80,2021-03-04 13:00:00,0.05023,0.04977,0.05023,6822153.3,340683.06,0.04996,0.0,0.0,0.0,0.0,0.0,0.0,17.98,17.61,17.94,84167.64,1502293.81,17.94
81,2021-03-04 14:00:00,0.05048,0.04976,0.04996,4950499.23,247473.57,0.0499,0.0,0.0,0.0,0.0,0.0,0.0,18.93,17.89,17.94,109273.65,2021094.3,18.36
82,2021-03-04 15:00:00,0.05038,0.04936,0.0499,10943740.87,543660.99,0.05005,0.0,0.0,0.0,0.0,0.0,0.0,18.38,17.9,18.31,121480.61,2229064.25,18.35
83,2021-03-04 16:00:00,0.05021,0.04968,0.05005,5178610.32,258753.3,0.05009,0.0,0.0,0.0,0.0,0.0,0.0,18.61,18.16,18.4,34707.48,638282.86,18.26
84,2021-03-04 17:00:00,0.05025,0.04929,0.05009,10466788.7,521833.77,0.04934,0.0,0.0,0.0,0.0,0.0,0.0,17.93,17.63,18.28,88509.8,1572836.03,17.77
85,2021-03-04 18:00:00,0.04953,0.04774,0.04934,36087266.13,1749581.34,0.0478,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.1,17.79,66726.57,1167004.14,17.12
86,2021-03-04 19:00:00,0.04911,0.04773,0.0478,12758967.11,621708.85,0.04887,0.0,0.0,0.0,0.0,0.0,0.0,17.37,17.14,17.09,65095.97,1122174.58,17.24
87,2021-03-04 20:00:00,0.04941,0.04833,0.04887,5446994.91,266516.98,0.04928,0.0,0.0,0.0,0.0,0.0,0.0,17.66,17.0,17.25,83189.34,1430260.57,17.58
88,2021-03-04 21:00:00,0.05005,0.04912,0.04928,11878588.9,591717.75,0.04981,0.0,0.0,0.0,0.0,0.0,0.0,17.58,17.11,17.58,14280.14,247648.68,17.17
89,2021-03-04 22:00:00,0.05084,0.04976,0.04981,14206270.72,716003.38,0.05065,0.0,0.0,0.0,0.0,0.0,0.0,17.37,17.05,17.17,25931.93,446532.66,17.28
90,2021-03-04 23:00:00,0.05102,0.04993,0.05065,14485204.13,734214.33,0.04999,0.0,0.0,0.0,0.0,0.0,0.0,17.46,17.1,17.28,14497.39,250346.89,17.32
91,2021-03-05 00:00:00,0.05005,0.04804,0.04999,22957787.57,1118081.74,0.04854,0.0,0.0,0.0,0.0,0.0,0.0,17.32,16.29,17.32,85043.39,1415765.17,16.41
92,2021-03-05 01:00:00,0.04907,0.04817,0.04854,14448806.89,701916.19,0.04872,0.0,0.0,0.0,0.0,0.0,0.0,16.49,16.03,16.41,49241.12,796791.93,16.12
93,2021-03-05 02:00:00,0.04943,0.04861,0.04872,7811382.18,383678.72,0.0494,0.0,0.0,0.0,0.0,0.0,0.0,16.48,15.92,16.12,31183.95,503952.25,16.48
94,2021-03-05 03:00:00,0.04944,0.04881,0.0494,6328898.13,311334.65,0.04918,0.0,0.0,0.0,0.0,0.0,0.0,16.58,16.34,16.48,39772.77,657090.39,16.52
95,2021-03-05 04:00:00,0.04924,0.04882,0.04918,2877343.43,141257.29,0.04887,0.0,0.0,0.0,0.0,0.0,0.0,16.31,16.01,16.52,23624.92,378993.8,16.04
96,2021-03-05 05:00:00,0.04928,0.04882,0.04887,2718979.81,133474.48,0.04927,0.0,0.0,0.0,0.0,0.0,0.0,16.21,15.99,16.03,16247.11,261697.58,16.17
97,2021-03-05 06:00:00,0.0495,0.04923,0.04927,2997073.39,147951.32,0.04945,0.0,0.0,0.0,0.0,0.0,0.0,16.31,16.13,16.15,28965.3,468613.22,16.18
98,2021-03-05 07:00:00,0.04967,0.04914,0.04945,3273862.79,161438.29,0.04936,0.0,0.0,0.0,0.0,0.0,0.0,16.4,16.07,16.2,15611.57,252667.49,16.27
99,2021-03-05 08:00:00,0.04946,0.04868,0.04936,4291254.01,209569.72,0.04879,0.0,0.0,0.0,0.0,0.0,0.0,16.37,15.82,16.27,33786.91,541552.54,15.94
